calc_version,year,style,style_name,style_order,horizon,horizon_months,signal_type,signal_name,month_count,factor_count,factor_month_obs,win_rate,ic_std,is_partial_year,metric,metric_name,value
v1,2020,quality,质量,2,6M,6,neutralized,Neutralized,12,4,48,1.0,0.014761,False,ICIR,ICIR,2.066553
v1,2020,growth,成长,3,6M,6,neutralized,Neutralized,12,3,36,0.75,0.030666,False,ICIR,ICIR,0.654497
v1,2020,momentum,动量,4,6M,6,neutralized,Neutralized,12,1,12,0.583333,0.074298,False,ICIR,ICIR,0.114049
v1,2020,reversal,反转,5,6M,6,neutralized,Neutralized,12,2,24,0.666667,0.039768,False,ICIR,ICIR,0.2712
v1,2020,risk,风险,6,6M,6,neutralized,Neutralized,12,3,36,1.0,0.051359,False,ICIR,ICIR,2.517238
v1,2021,value,价值,1,6M,6,neutralized,Neutralized,12,5,60,1.0,0.053179,False,ICIR,ICIR,1.728797
v1,2021,quality,质量,2,6M,6,neutralized,Neutralized,12,4,48,1.0,0.007201,False,ICIR,ICIR,3.620225
v1,2021,growth,成长,3,6M,6,neutralized,Neutralized,12,3,36,0.333333,0.041207,False,ICIR,ICIR,-0.339419
v1,2021,momentum,动量,4,6M,6,neutralized,Neutralized,12,1,12,0.333333,0.06258,False,ICIR,ICIR,-0.217848
v1,2021,reversal,反转,5,6M,6,neutralized,Neutralized,12,2,24,1.0,0.033327,False,ICIR,ICIR,1.846947
v1,2021,risk,风险,6,6M,6,neutralized,Neutralized,12,3,36,1.0,0.081866,False,ICIR,ICIR,1.761822
v1,2022,value,价值,1,6M,6,neutralized,Neutralized,12,5,60,1.0,0.051544,False,ICIR,ICIR,1.689481
v1,2022,quality,质量,2,6M,6,neutralized,Neutralized,12,4,48,1.0,0.009238,False,ICIR,ICIR,5.110698
v1,2022,growth,成长,3,6M,6,neutralized,Neutralized,12,3,36,0.083333,0.029714,False,ICIR,ICIR,-1.507678
v1,2022,momentum,动量,4,6M,6,neutralized,Neutralized,12,1,12,0.333333,0.073176,False,ICIR,ICIR,-0.362539
v1,2022,reversal,反转,5,6M,6,neutralized,Neutralized,12,2,24,0.916667,0.054679,False,ICIR,ICIR,1.383061
v1,2022,risk,风险,6,6M,6,neutralized,Neutralized,12,3,36,1.0,0.046011,False,ICIR,ICIR,3.583016
v1,2023,value,价值,1,6M,6,neutralized,Neutralized,12,5,60,1.0,0.050378,False,ICIR,ICIR,2.470828
v1,2023,quality,质量,2,6M,6,neutralized,Neutralized,12,4,48,1.0,0.026384,False,ICIR,ICIR,1.483638
v1,2023,growth,成长,3,6M,6,neutralized,Neutralized,12,3,36,0.5,0.063214,False,ICIR,ICIR,0.050233
v1,2023,momentum,动量,4,6M,6,neutralized,Neutralized,12,1,12,0.75,0.065649,False,ICIR,ICIR,0.453169
v1,2023,reversal,反转,5,6M,6,neutralized,Neutralized,12,2,24,0.75,0.060098,False,ICIR,ICIR,0.737998
v1,2023,risk,风险,6,6M,6,neutralized,Neutralized,12,3,36,1.0,0.052568,False,ICIR,ICIR,2.492491
v1,2024,value,价值,1,6M,6,neutralized,Neutralized,12,5,60,0.583333,0.066978,False,ICIR,ICIR,0.455603
v1,2024,quality,质量,2,6M,6,neutralized,Neutralized,12,4,48,0.583333,0.042471,False,ICIR,ICIR,0.27893
v1,2024,growth,成长,3,6M,6,neutralized,Neutralized,12,3,36,0.833333,0.037877,False,ICIR,ICIR,0.879714
v1,2024,momentum,动量,4,6M,6,neutralized,Neutralized,12,1,12,0.25,0.071028,False,ICIR,ICIR,-0.655872
v1,2024,reversal,反转,5,6M,6,neutralized,Neutralized,12,2,24,0.916667,0.033442,False,ICIR,ICIR,1.523578
v1,2024,risk,风险,6,6M,6,neutralized,Neutralized,12,3,36,1.0,0.05991,False,ICIR,ICIR,1.374865
v1,2025,value,价值,1,6M,6,neutralized,Neutralized,12,5,60,0.833333,0.04086,False,ICIR,ICIR,0.607163
v1,2025,quality,质量,2,6M,6,neutralized,Neutralized,12,4,48,0.75,0.011486,False,ICIR,ICIR,0.839302
v1,2025,growth,成长,3,6M,6,neutralized,Neutralized,12,3,36,0.916667,0.025376,False,ICIR,ICIR,1.438303
v1,2025,momentum,动量,4,6M,6,neutralized,Neutralized,12,1,12,0.416667,0.058378,False,ICIR,ICIR,0.142405
v1,2025,reversal,反转,5,6M,6,neutralized,Neutralized,12,2,24,1.0,0.026329,False,ICIR,ICIR,1.528382
v1,2025,risk,风险,6,6M,6,neutralized,Neutralized,12,3,36,1.0,0.043046,False,ICIR,ICIR,1.657855
v1,2015,value,价值,1,1M,1,raw,Raw,12,5,60,0.5,0.186647,False,IC,IC Mean,0.008222
v1,2015,quality,质量,2,1M,1,raw,Raw,12,4,48,0.5,0.03863,False,IC,IC Mean,-4.9e-05
v1,2015,growth,成长,3,1M,1,raw,Raw,12,3,36,0.666667,0.083328,False,IC,IC Mean,0.030616
v1,2015,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.25,0.096586,False,IC,IC Mean,-0.062034
v1,2015,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.5,0.173107,False,IC,IC Mean,0.051809
v1,2015,risk,风险,6,1M,1,raw,Raw,12,3,36,0.5,0.198651,False,IC,IC Mean,0.007926
v1,2016,value,价值,1,1M,1,raw,Raw,12,5,60,0.75,0.143238,False,IC,IC Mean,0.06817
v1,2016,quality,质量,2,1M,1,raw,Raw,12,4,48,0.833333,0.0303,False,IC,IC Mean,0.008555
v1,2016,growth,成长,3,1M,1,raw,Raw,12,3,36,0.333333,0.073478,False,IC,IC Mean,-0.001864
v1,2016,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.333333,0.092841,False,IC,IC Mean,-0.013472
v1,2016,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.916667,0.095844,False,IC,IC Mean,0.09013
v1,2016,risk,风险,6,1M,1,raw,Raw,12,3,36,0.75,0.219178,False,IC,IC Mean,0.097254
v1,2017,value,价值,1,1M,1,raw,Raw,12,5,60,0.833333,0.11767,False,IC,IC Mean,0.107099
v1,2017,quality,质量,2,1M,1,raw,Raw,12,4,48,0.75,0.058812,False,IC,IC Mean,0.044293
v1,2017,growth,成长,3,1M,1,raw,Raw,12,3,36,0.833333,0.055575,False,IC,IC Mean,0.063121
v1,2017,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.75,0.104161,False,IC,IC Mean,0.05906
v1,2017,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.333333,0.079826,False,IC,IC Mean,0.004753
v1,2017,risk,风险,6,1M,1,raw,Raw,12,3,36,0.833333,0.167603,False,IC,IC Mean,0.174422
v1,2018,value,价值,1,1M,1,raw,Raw,12,5,60,0.666667,0.11867,False,IC,IC Mean,0.040951
v1,2018,quality,质量,2,1M,1,raw,Raw,12,4,48,0.833333,0.026815,False,IC,IC Mean,0.02425
v1,2018,growth,成长,3,1M,1,raw,Raw,12,3,36,0.583333,0.080165,False,IC,IC Mean,0.025873
v1,2018,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.583333,0.159517,False,IC,IC Mean,0.025861
v1,2018,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.583333,0.093601,False,IC,IC Mean,0.025901
v1,2018,risk,风险,6,1M,1,raw,Raw,12,3,36,0.75,0.150934,False,IC,IC Mean,0.10275
v1,2019,value,价值,1,1M,1,raw,Raw,12,5,60,0.5,0.111017,False,IC,IC Mean,-0.003575
v1,2019,quality,质量,2,1M,1,raw,Raw,12,4,48,0.75,0.050209,False,IC,IC Mean,0.023726
v1,2019,growth,成长,3,1M,1,raw,Raw,12,3,36,0.833333,0.085081,False,IC,IC Mean,0.039526
v1,2019,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.583333,0.11475,False,IC,IC Mean,0.016839
v1,2019,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.583333,0.114236,False,IC,IC Mean,0.032023
v1,2019,risk,风险,6,1M,1,raw,Raw,12,3,36,0.5,0.183474,False,IC,IC Mean,0.028507
v1,2020,value,价值,1,1M,1,raw,Raw,12,5,60,0.666667,0.104136,False,IC,IC Mean,0.031169
v1,2020,quality,质量,2,1M,1,raw,Raw,12,4,48,0.833333,0.027554,False,IC,IC Mean,0.029044
v1,2020,growth,成长,3,1M,1,raw,Raw,12,3,36,0.75,0.085254,False,IC,IC Mean,0.045519
v1,2020,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.5,0.150677,False,IC,IC Mean,0.019739
v1,2020,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.416667,0.09807,False,IC,IC Mean,-0.009435
v1,2020,risk,风险,6,1M,1,raw,Raw,12,3,36,0.75,0.141523,False,IC,IC Mean,0.100709
v1,2021,value,价值,1,1M,1,raw,Raw,12,5,60,0.5,0.160597,False,IC,IC Mean,0.051117
v1,2021,quality,质量,2,1M,1,raw,Raw,12,4,48,0.583333,0.050907,False,IC,IC Mean,0.0028
v1,2021,growth,成长,3,1M,1,raw,Raw,12,3,36,0.5,0.09778,False,IC,IC Mean,-0.017498
v1,2021,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.416667,0.135362,False,IC,IC Mean,-0.062993
v1,2021,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.75,0.081932,False,IC,IC Mean,0.056816
v1,2021,risk,风险,6,1M,1,raw,Raw,12,3,36,0.666667,0.192351,False,IC,IC Mean,0.074825
v1,2022,value,价值,1,1M,1,raw,Raw,12,5,60,0.583333,0.126623,False,IC,IC Mean,0.030763
v1,2022,quality,质量,2,1M,1,raw,Raw,12,4,48,0.5,0.06124,False,IC,IC Mean,0.009371
v1,2022,growth,成长,3,1M,1,raw,Raw,12,3,36,0.583333,0.076811,False,IC,IC Mean,-0.00339
v1,2022,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.25,0.145088,False,IC,IC Mean,-0.079566
v1,2022,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.833333,0.114367,False,IC,IC Mean,0.065315
v1,2022,risk,风险,6,1M,1,raw,Raw,12,3,36,0.5,0.188031,False,IC,IC Mean,0.065123
v1,2023,value,价值,1,1M,1,raw,Raw,12,5,60,0.666667,0.149098,False,IC,IC Mean,0.074294
v1,2023,quality,质量,2,1M,1,raw,Raw,12,4,48,0.666667,0.043797,False,IC,IC Mean,0.019004
v1,2023,growth,成长,3,1M,1,raw,Raw,12,3,36,0.333333,0.068825,False,IC,IC Mean,-0.019657
v1,2023,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.5,0.158762,False,IC,IC Mean,-0.002781
v1,2023,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.666667,0.085846,False,IC,IC Mean,0.053787
v1,2023,risk,风险,6,1M,1,raw,Raw,12,3,36,0.666667,0.215417,False,IC,IC Mean,0.09671
v1,2024,value,价值,1,1M,1,raw,Raw,12,5,60,0.583333,0.149656,False,IC,IC Mean,0.035638
v1,2024,quality,质量,2,1M,1,raw,Raw,12,4,48,0.583333,0.085958,False,IC,IC Mean,0.017667
v1,2024,growth,成长,3,1M,1,raw,Raw,12,3,36,0.583333,0.097852,False,IC,IC Mean,0.029689
v1,2024,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.25,0.164094,False,IC,IC Mean,-0.047366
v1,2024,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.583333,0.089554,False,IC,IC Mean,0.034986
v1,2024,risk,风险,6,1M,1,raw,Raw,12,3,36,0.666667,0.203652,False,IC,IC Mean,0.043174
v1,2025,value,价值,1,1M,1,raw,Raw,12,5,60,0.666667,0.119297,False,IC,IC Mean,0.015621
v1,2025,quality,质量,2,1M,1,raw,Raw,12,4,48,0.583333,0.046438,False,IC,IC Mean,-0.000191
v1,2025,growth,成长,3,1M,1,raw,Raw,12,3,36,0.583333,0.086694,False,IC,IC Mean,0.020498
v1,2025,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.25,0.146017,False,IC,IC Mean,-0.048345
v1,2025,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.75,0.07274,False,IC,IC Mean,0.051871
v1,2025,risk,风险,6,1M,1,raw,Raw,12,3,36,0.75,0.17066,False,IC,IC Mean,0.037897
v1,2026,value,价值,1,1M,1,raw,Raw,5,5,25,0.2,0.121718,True,IC,IC Mean,-0.02583
v1,2026,quality,质量,2,1M,1,raw,Raw,5,4,20,0.6,0.029573,True,IC,IC Mean,0.01082
v1,2026,growth,成长,3,1M,1,raw,Raw,5,3,15,0.8,0.078758,True,IC,IC Mean,0.052671
v1,2026,momentum,动量,4,1M,1,raw,Raw,5,1,5,0.8,0.15337,True,IC,IC Mean,0.075156
v1,2026,reversal,反转,5,1M,1,raw,Raw,5,2,10,0.6,0.105948,True,IC,IC Mean,-0.034576
v1,2026,risk,风险,6,1M,1,raw,Raw,5,3,15,0.2,0.175506,True,IC,IC Mean,-0.041165
v1,2015,value,价值,1,1M,1,raw,Raw,12,5,60,0.5,0.186647,False,ICIR,ICIR,0.04405
v1,2015,quality,质量,2,1M,1,raw,Raw,12,4,48,0.5,0.03863,False,ICIR,ICIR,-0.001269
v1,2015,growth,成长,3,1M,1,raw,Raw,12,3,36,0.666667,0.083328,False,ICIR,ICIR,0.367417
v1,2015,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.25,0.096586,False,ICIR,ICIR,-0.64227
v1,2015,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.5,0.173107,False,ICIR,ICIR,0.299286
v1,2015,risk,风险,6,1M,1,raw,Raw,12,3,36,0.5,0.198651,False,ICIR,ICIR,0.039897
v1,2016,value,价值,1,1M,1,raw,Raw,12,5,60,0.75,0.143238,False,ICIR,ICIR,0.47592
v1,2016,quality,质量,2,1M,1,raw,Raw,12,4,48,0.833333,0.0303,False,ICIR,ICIR,0.282354
v1,2016,growth,成长,3,1M,1,raw,Raw,12,3,36,0.333333,0.073478,False,ICIR,ICIR,-0.025373
v1,2016,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.333333,0.092841,False,ICIR,ICIR,-0.145109
v1,2016,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.916667,0.095844,False,ICIR,ICIR,0.940378
v1,2016,risk,风险,6,1M,1,raw,Raw,12,3,36,0.75,0.219178,False,ICIR,ICIR,0.443724
v1,2017,value,价值,1,1M,1,raw,Raw,12,5,60,0.833333,0.11767,False,ICIR,ICIR,0.91017
v1,2017,quality,质量,2,1M,1,raw,Raw,12,4,48,0.75,0.058812,False,ICIR,ICIR,0.753127
v1,2017,growth,成长,3,1M,1,raw,Raw,12,3,36,0.833333,0.055575,False,ICIR,ICIR,1.13578
v1,2017,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.75,0.104161,False,ICIR,ICIR,0.567012
v1,2017,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.333333,0.079826,False,ICIR,ICIR,0.059543
v1,2017,risk,风险,6,1M,1,raw,Raw,12,3,36,0.833333,0.167603,False,ICIR,ICIR,1.040685
v1,2018,value,价值,1,1M,1,raw,Raw,12,5,60,0.666667,0.11867,False,ICIR,ICIR,0.345085
v1,2018,quality,质量,2,1M,1,raw,Raw,12,4,48,0.833333,0.026815,False,ICIR,ICIR,0.904343
v1,2018,growth,成长,3,1M,1,raw,Raw,12,3,36,0.583333,0.080165,False,ICIR,ICIR,0.32274
v1,2018,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.583333,0.159517,False,ICIR,ICIR,0.162118
v1,2018,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.583333,0.093601,False,ICIR,ICIR,0.276714
v1,2018,risk,风险,6,1M,1,raw,Raw,12,3,36,0.75,0.150934,False,ICIR,ICIR,0.680765
v1,2019,value,价值,1,1M,1,raw,Raw,12,5,60,0.5,0.111017,False,ICIR,ICIR,-0.032204
v1,2019,quality,质量,2,1M,1,raw,Raw,12,4,48,0.75,0.050209,False,ICIR,ICIR,0.472536
v1,2019,growth,成长,3,1M,1,raw,Raw,12,3,36,0.833333,0.085081,False,ICIR,ICIR,0.464571
v1,2019,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.583333,0.11475,False,ICIR,ICIR,0.146744
v1,2019,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.583333,0.114236,False,ICIR,ICIR,0.280323
v1,2019,risk,风险,6,1M,1,raw,Raw,12,3,36,0.5,0.183474,False,ICIR,ICIR,0.155374
v1,2020,value,价值,1,1M,1,raw,Raw,12,5,60,0.666667,0.104136,False,ICIR,ICIR,0.299308
v1,2020,quality,质量,2,1M,1,raw,Raw,12,4,48,0.833333,0.027554,False,ICIR,ICIR,1.054078
v1,2020,growth,成长,3,1M,1,raw,Raw,12,3,36,0.75,0.085254,False,ICIR,ICIR,0.533926
v1,2020,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.5,0.150677,False,ICIR,ICIR,0.131001
v1,2020,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.416667,0.09807,False,ICIR,ICIR,-0.096208
v1,2020,risk,风险,6,1M,1,raw,Raw,12,3,36,0.75,0.141523,False,ICIR,ICIR,0.711613
v1,2021,value,价值,1,1M,1,raw,Raw,12,5,60,0.5,0.160597,False,ICIR,ICIR,0.318293
v1,2021,quality,质量,2,1M,1,raw,Raw,12,4,48,0.583333,0.050907,False,ICIR,ICIR,0.054997
v1,2021,growth,成长,3,1M,1,raw,Raw,12,3,36,0.5,0.09778,False,ICIR,ICIR,-0.178955
v1,2021,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.416667,0.135362,False,ICIR,ICIR,-0.465367
v1,2021,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.75,0.081932,False,ICIR,ICIR,0.693458
v1,2021,risk,风险,6,1M,1,raw,Raw,12,3,36,0.666667,0.192351,False,ICIR,ICIR,0.389003
v1,2022,value,价值,1,1M,1,raw,Raw,12,5,60,0.583333,0.126623,False,ICIR,ICIR,0.242952
v1,2022,quality,质量,2,1M,1,raw,Raw,12,4,48,0.5,0.06124,False,ICIR,ICIR,0.153028
v1,2022,growth,成长,3,1M,1,raw,Raw,12,3,36,0.583333,0.076811,False,ICIR,ICIR,-0.044133
v1,2022,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.25,0.145088,False,ICIR,ICIR,-0.548397
v1,2022,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.833333,0.114367,False,ICIR,ICIR,0.571101
v1,2022,risk,风险,6,1M,1,raw,Raw,12,3,36,0.5,0.188031,False,ICIR,ICIR,0.346345
v1,2023,value,价值,1,1M,1,raw,Raw,12,5,60,0.666667,0.149098,False,ICIR,ICIR,0.498293
v1,2023,quality,质量,2,1M,1,raw,Raw,12,4,48,0.666667,0.043797,False,ICIR,ICIR,0.433912
v1,2023,growth,成长,3,1M,1,raw,Raw,12,3,36,0.333333,0.068825,False,ICIR,ICIR,-0.285602
v1,2023,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.5,0.158762,False,ICIR,ICIR,-0.017518
v1,2023,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.666667,0.085846,False,ICIR,ICIR,0.626549
v1,2023,risk,风险,6,1M,1,raw,Raw,12,3,36,0.666667,0.215417,False,ICIR,ICIR,0.448943
v1,2024,value,价值,1,1M,1,raw,Raw,12,5,60,0.583333,0.149656,False,ICIR,ICIR,0.238135
v1,2024,quality,质量,2,1M,1,raw,Raw,12,4,48,0.583333,0.085958,False,ICIR,ICIR,0.205536
v1,2024,growth,成长,3,1M,1,raw,Raw,12,3,36,0.583333,0.097852,False,ICIR,ICIR,0.303407
v1,2024,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.25,0.164094,False,ICIR,ICIR,-0.288653
v1,2024,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.583333,0.089554,False,ICIR,ICIR,0.390672
v1,2024,risk,风险,6,1M,1,raw,Raw,12,3,36,0.666667,0.203652,False,ICIR,ICIR,0.212001
v1,2025,value,价值,1,1M,1,raw,Raw,12,5,60,0.666667,0.119297,False,ICIR,ICIR,0.130944
v1,2025,quality,质量,2,1M,1,raw,Raw,12,4,48,0.583333,0.046438,False,ICIR,ICIR,-0.004113
v1,2025,growth,成长,3,1M,1,raw,Raw,12,3,36,0.583333,0.086694,False,ICIR,ICIR,0.23644
v1,2025,momentum,动量,4,1M,1,raw,Raw,12,1,12,0.25,0.146017,False,ICIR,ICIR,-0.331088
v1,2025,reversal,反转,5,1M,1,raw,Raw,12,2,24,0.75,0.07274,False,ICIR,ICIR,0.713101
v1,2025,risk,风险,6,1M,1,raw,Raw,12,3,36,0.75,0.17066,False,ICIR,ICIR,0.222063
v1,2026,value,价值,1,1M,1,raw,Raw,5,5,25,0.2,0.121718,True,ICIR,ICIR,-0.212214
v1,2026,quality,质量,2,1M,1,raw,Raw,5,4,20,0.6,0.029573,True,ICIR,ICIR,0.365862
v1,2026,growth,成长,3,1M,1,raw,Raw,5,3,15,0.8,0.078758,True,ICIR,ICIR,0.668764
v1,2026,momentum,动量,4,1M,1,raw,Raw,5,1,5,0.8,0.15337,True,ICIR,ICIR,0.490032
v1,2026,reversal,反转,5,1M,1,raw,Raw,5,2,10,0.6,0.105948,True,ICIR,ICIR,-0.326352
v1,2026,risk,风险,6,1M,1,raw,Raw,5,3,15,0.2,0.175506,True,ICIR,ICIR,-0.234551
v1,2015,value,价值,1,3M,3,raw,Raw,12,5,60,0.583333,0.193055,False,IC,IC Mean,0.024255
v1,2015,quality,质量,2,3M,3,raw,Raw,12,4,48,0.5,0.053259,False,IC,IC Mean,-0.003337
v1,2015,growth,成长,3,3M,3,raw,Raw,12,3,36,0.666667,0.063027,False,IC,IC Mean,0.034153
v1,2015,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.333333,0.066739,False,IC,IC Mean,-0.040191
v1,2015,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.75,0.143151,False,IC,IC Mean,0.084421
v1,2015,risk,风险,6,3M,3,raw,Raw,12,3,36,0.583333,0.216975,False,IC,IC Mean,0.034877
v1,2016,value,价值,1,3M,3,raw,Raw,12,5,60,0.75,0.121526,False,IC,IC Mean,0.112259
v1,2016,quality,质量,2,3M,3,raw,Raw,12,4,48,0.666667,0.028652,False,IC,IC Mean,0.015795
v1,2016,growth,成长,3,3M,3,raw,Raw,12,3,36,0.5,0.090779,False,IC,IC Mean,-0.003076
v1,2016,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.416667,0.090844,False,IC,IC Mean,-0.016681
v1,2016,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.916667,0.087866,False,IC,IC Mean,0.099391
v1,2016,risk,风险,6,3M,3,raw,Raw,12,3,36,0.75,0.175697,False,IC,IC Mean,0.159211
v1,2017,value,价值,1,3M,3,raw,Raw,12,5,60,0.833333,0.116901,False,IC,IC Mean,0.163284
v1,2017,quality,质量,2,3M,3,raw,Raw,12,4,48,0.833333,0.066367,False,IC,IC Mean,0.072407
v1,2017,growth,成长,3,3M,3,raw,Raw,12,3,36,0.916667,0.063235,False,IC,IC Mean,0.094843
v1,2017,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.833333,0.113529,False,IC,IC Mean,0.103464
v1,2017,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.333333,0.078936,False,IC,IC Mean,-0.018809
v1,2017,risk,风险,6,3M,3,raw,Raw,12,3,36,1.0,0.142324,False,IC,IC Mean,0.267042
v1,2018,value,价值,1,3M,3,raw,Raw,12,5,60,0.75,0.129088,False,IC,IC Mean,0.051929
v1,2018,quality,质量,2,3M,3,raw,Raw,12,4,48,0.75,0.028072,False,IC,IC Mean,0.024591
v1,2018,growth,成长,3,3M,3,raw,Raw,12,3,36,0.416667,0.070929,False,IC,IC Mean,-0.004711
v1,2018,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.583333,0.136201,False,IC,IC Mean,0.018092
v1,2018,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.75,0.074767,False,IC,IC Mean,0.05864
v1,2018,risk,风险,6,3M,3,raw,Raw,12,3,36,0.833333,0.144047,False,IC,IC Mean,0.122668
v1,2019,value,价值,1,3M,3,raw,Raw,12,5,60,0.25,0.066943,False,IC,IC Mean,-0.013758
v1,2019,quality,质量,2,3M,3,raw,Raw,12,4,48,0.916667,0.035096,False,IC,IC Mean,0.03957
v1,2019,growth,成长,3,3M,3,raw,Raw,12,3,36,0.75,0.076405,False,IC,IC Mean,0.067385
v1,2019,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.666667,0.084788,False,IC,IC Mean,0.039872
v1,2019,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.416667,0.07217,False,IC,IC Mean,-0.010626
v1,2019,risk,风险,6,3M,3,raw,Raw,12,3,36,0.583333,0.104394,False,IC,IC Mean,0.051695
v1,2020,value,价值,1,3M,3,raw,Raw,12,5,60,0.75,0.104834,False,IC,IC Mean,0.074936
v1,2020,quality,质量,2,3M,3,raw,Raw,12,4,48,1.0,0.026987,False,IC,IC Mean,0.04942
v1,2020,growth,成长,3,3M,3,raw,Raw,12,3,36,0.75,0.070559,False,IC,IC Mean,0.050416
v1,2020,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.666667,0.132875,False,IC,IC Mean,0.039791
v1,2020,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.333333,0.083459,False,IC,IC Mean,-0.007636
v1,2020,risk,风险,6,3M,3,raw,Raw,12,3,36,0.833333,0.122562,False,IC,IC Mean,0.168188
v1,2021,value,价值,1,3M,3,raw,Raw,12,5,60,0.583333,0.140729,False,IC,IC Mean,0.066878
v1,2021,quality,质量,2,3M,3,raw,Raw,12,4,48,0.416667,0.037934,False,IC,IC Mean,-0.007629
v1,2021,growth,成长,3,3M,3,raw,Raw,12,3,36,0.333333,0.105399,False,IC,IC Mean,-0.023178
v1,2021,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.416667,0.10096,False,IC,IC Mean,-0.039871
v1,2021,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.916667,0.075051,False,IC,IC Mean,0.10872
v1,2021,risk,风险,6,3M,3,raw,Raw,12,3,36,0.75,0.165061,False,IC,IC Mean,0.0773
v1,2022,value,价值,1,3M,3,raw,Raw,12,5,60,0.75,0.098533,False,IC,IC Mean,0.049319
v1,2022,quality,质量,2,3M,3,raw,Raw,12,4,48,0.833333,0.043362,False,IC,IC Mean,0.022919
v1,2022,growth,成长,3,3M,3,raw,Raw,12,3,36,0.333333,0.076241,False,IC,IC Mean,-0.044125
