calc_version,year,style,style_name,style_order,horizon,horizon_months,signal_type,signal_name,month_count,factor_count,factor_month_obs,win_rate,ic_std,is_partial_year,metric,metric_name,value
v1,2022,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.25,0.121451,False,IC,IC Mean,-0.074198
v1,2022,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.916667,0.092102,False,IC,IC Mean,0.093908
v1,2022,risk,风险,6,3M,3,raw,Raw,12,3,36,0.916667,0.104021,False,IC,IC Mean,0.114729
v1,2023,value,价值,1,3M,3,raw,Raw,12,5,60,0.75,0.143195,False,IC,IC Mean,0.122915
v1,2023,quality,质量,2,3M,3,raw,Raw,12,4,48,0.75,0.058142,False,IC,IC Mean,0.032033
v1,2023,growth,成长,3,3M,3,raw,Raw,12,3,36,0.25,0.089292,False,IC,IC Mean,-0.013049
v1,2023,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.416667,0.108345,False,IC,IC Mean,0.009926
v1,2023,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.75,0.087795,False,IC,IC Mean,0.066391
v1,2023,risk,风险,6,3M,3,raw,Raw,12,3,36,0.75,0.172005,False,IC,IC Mean,0.15525
v1,2024,value,价值,1,3M,3,raw,Raw,12,5,60,0.583333,0.158231,False,IC,IC Mean,0.020759
v1,2024,quality,质量,2,3M,3,raw,Raw,12,4,48,0.666667,0.094018,False,IC,IC Mean,0.010114
v1,2024,growth,成长,3,3M,3,raw,Raw,12,3,36,0.75,0.086631,False,IC,IC Mean,0.037277
v1,2024,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.5,0.149085,False,IC,IC Mean,-0.052274
v1,2024,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.75,0.066155,False,IC,IC Mean,0.039583
v1,2024,risk,风险,6,3M,3,raw,Raw,12,3,36,0.5,0.180725,False,IC,IC Mean,0.012354
v1,2025,value,价值,1,3M,3,raw,Raw,12,5,60,0.583333,0.089766,False,IC,IC Mean,0.015469
v1,2025,quality,质量,2,3M,3,raw,Raw,12,4,48,0.666667,0.027802,False,IC,IC Mean,-0.006068
v1,2025,growth,成长,3,3M,3,raw,Raw,12,3,36,0.583333,0.072235,False,IC,IC Mean,0.037075
v1,2025,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.333333,0.102183,False,IC,IC Mean,-0.022709
v1,2025,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.833333,0.051709,False,IC,IC Mean,0.070074
v1,2025,risk,风险,6,3M,3,raw,Raw,12,3,36,0.5,0.117143,False,IC,IC Mean,0.030784
v1,2026,value,价值,1,3M,3,raw,Raw,3,5,15,0.0,0.046917,True,IC,IC Mean,-0.034704
v1,2026,quality,质量,2,3M,3,raw,Raw,3,4,12,1.0,0.011625,True,IC,IC Mean,0.014716
v1,2026,growth,成长,3,3M,3,raw,Raw,3,3,9,1.0,0.046325,True,IC,IC Mean,0.070922
v1,2026,momentum,动量,4,3M,3,raw,Raw,3,1,3,1.0,0.034163,True,IC,IC Mean,0.131914
v1,2026,reversal,反转,5,3M,3,raw,Raw,3,2,6,0.666667,0.039512,True,IC,IC Mean,0.01244
v1,2026,risk,风险,6,3M,3,raw,Raw,3,3,9,0.666667,0.0696,True,IC,IC Mean,-0.025572
v1,2015,value,价值,1,3M,3,raw,Raw,12,5,60,0.583333,0.193055,False,ICIR,ICIR,0.125638
v1,2015,quality,质量,2,3M,3,raw,Raw,12,4,48,0.5,0.053259,False,ICIR,ICIR,-0.062649
v1,2015,growth,成长,3,3M,3,raw,Raw,12,3,36,0.666667,0.063027,False,ICIR,ICIR,0.541877
v1,2015,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.333333,0.066739,False,ICIR,ICIR,-0.602206
v1,2015,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.75,0.143151,False,ICIR,ICIR,0.589733
v1,2015,risk,风险,6,3M,3,raw,Raw,12,3,36,0.583333,0.216975,False,ICIR,ICIR,0.160742
v1,2016,value,价值,1,3M,3,raw,Raw,12,5,60,0.75,0.121526,False,ICIR,ICIR,0.923745
v1,2016,quality,质量,2,3M,3,raw,Raw,12,4,48,0.666667,0.028652,False,ICIR,ICIR,0.55126
v1,2016,growth,成长,3,3M,3,raw,Raw,12,3,36,0.5,0.090779,False,ICIR,ICIR,-0.03388
v1,2016,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.416667,0.090844,False,ICIR,ICIR,-0.183629
v1,2016,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.916667,0.087866,False,ICIR,ICIR,1.131164
v1,2016,risk,风险,6,3M,3,raw,Raw,12,3,36,0.75,0.175697,False,ICIR,ICIR,0.90617
v1,2017,value,价值,1,3M,3,raw,Raw,12,5,60,0.833333,0.116901,False,ICIR,ICIR,1.396771
v1,2017,quality,质量,2,3M,3,raw,Raw,12,4,48,0.833333,0.066367,False,ICIR,ICIR,1.091017
v1,2017,growth,成长,3,3M,3,raw,Raw,12,3,36,0.916667,0.063235,False,ICIR,ICIR,1.499844
v1,2017,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.833333,0.113529,False,ICIR,ICIR,0.911348
v1,2017,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.333333,0.078936,False,ICIR,ICIR,-0.23828
v1,2017,risk,风险,6,3M,3,raw,Raw,12,3,36,1.0,0.142324,False,ICIR,ICIR,1.876292
v1,2018,value,价值,1,3M,3,raw,Raw,12,5,60,0.75,0.129088,False,ICIR,ICIR,0.402276
v1,2018,quality,质量,2,3M,3,raw,Raw,12,4,48,0.75,0.028072,False,ICIR,ICIR,0.875992
v1,2018,growth,成长,3,3M,3,raw,Raw,12,3,36,0.416667,0.070929,False,ICIR,ICIR,-0.066415
v1,2018,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.583333,0.136201,False,ICIR,ICIR,0.132832
v1,2018,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.75,0.074767,False,ICIR,ICIR,0.784304
v1,2018,risk,风险,6,3M,3,raw,Raw,12,3,36,0.833333,0.144047,False,ICIR,ICIR,0.851583
v1,2019,value,价值,1,3M,3,raw,Raw,12,5,60,0.25,0.066943,False,ICIR,ICIR,-0.205518
v1,2019,quality,质量,2,3M,3,raw,Raw,12,4,48,0.916667,0.035096,False,ICIR,ICIR,1.127463
v1,2019,growth,成长,3,3M,3,raw,Raw,12,3,36,0.75,0.076405,False,ICIR,ICIR,0.881943
v1,2019,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.666667,0.084788,False,ICIR,ICIR,0.470257
v1,2019,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.416667,0.07217,False,ICIR,ICIR,-0.147237
v1,2019,risk,风险,6,3M,3,raw,Raw,12,3,36,0.583333,0.104394,False,ICIR,ICIR,0.495188
v1,2020,value,价值,1,3M,3,raw,Raw,12,5,60,0.75,0.104834,False,ICIR,ICIR,0.714809
v1,2020,quality,质量,2,3M,3,raw,Raw,12,4,48,1.0,0.026987,False,ICIR,ICIR,1.831244
v1,2020,growth,成长,3,3M,3,raw,Raw,12,3,36,0.75,0.070559,False,ICIR,ICIR,0.714524
v1,2020,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.666667,0.132875,False,ICIR,ICIR,0.299461
v1,2020,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.333333,0.083459,False,ICIR,ICIR,-0.09149
v1,2020,risk,风险,6,3M,3,raw,Raw,12,3,36,0.833333,0.122562,False,ICIR,ICIR,1.372274
v1,2021,value,价值,1,3M,3,raw,Raw,12,5,60,0.583333,0.140729,False,ICIR,ICIR,0.475222
v1,2021,quality,质量,2,3M,3,raw,Raw,12,4,48,0.416667,0.037934,False,ICIR,ICIR,-0.201115
v1,2021,growth,成长,3,3M,3,raw,Raw,12,3,36,0.333333,0.105399,False,ICIR,ICIR,-0.219904
v1,2021,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.416667,0.10096,False,ICIR,ICIR,-0.394921
v1,2021,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.916667,0.075051,False,ICIR,ICIR,1.44861
v1,2021,risk,风险,6,3M,3,raw,Raw,12,3,36,0.75,0.165061,False,ICIR,ICIR,0.468313
v1,2022,value,价值,1,3M,3,raw,Raw,12,5,60,0.75,0.098533,False,ICIR,ICIR,0.500538
v1,2022,quality,质量,2,3M,3,raw,Raw,12,4,48,0.833333,0.043362,False,ICIR,ICIR,0.528546
v1,2022,growth,成长,3,3M,3,raw,Raw,12,3,36,0.333333,0.076241,False,ICIR,ICIR,-0.578753
v1,2022,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.25,0.121451,False,ICIR,ICIR,-0.610933
v1,2022,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.916667,0.092102,False,ICIR,ICIR,1.019602
v1,2022,risk,风险,6,3M,3,raw,Raw,12,3,36,0.916667,0.104021,False,ICIR,ICIR,1.102946
v1,2023,value,价值,1,3M,3,raw,Raw,12,5,60,0.75,0.143195,False,ICIR,ICIR,0.858373
v1,2023,quality,质量,2,3M,3,raw,Raw,12,4,48,0.75,0.058142,False,ICIR,ICIR,0.550954
v1,2023,growth,成长,3,3M,3,raw,Raw,12,3,36,0.25,0.089292,False,ICIR,ICIR,-0.146141
v1,2023,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.416667,0.108345,False,ICIR,ICIR,0.091612
v1,2023,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.75,0.087795,False,ICIR,ICIR,0.756199
v1,2023,risk,风险,6,3M,3,raw,Raw,12,3,36,0.75,0.172005,False,ICIR,ICIR,0.90259
v1,2024,value,价值,1,3M,3,raw,Raw,12,5,60,0.583333,0.158231,False,ICIR,ICIR,0.131196
v1,2024,quality,质量,2,3M,3,raw,Raw,12,4,48,0.666667,0.094018,False,ICIR,ICIR,0.107575
v1,2024,growth,成长,3,3M,3,raw,Raw,12,3,36,0.75,0.086631,False,ICIR,ICIR,0.430294
v1,2024,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.5,0.149085,False,ICIR,ICIR,-0.350632
v1,2024,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.75,0.066155,False,ICIR,ICIR,0.598337
v1,2024,risk,风险,6,3M,3,raw,Raw,12,3,36,0.5,0.180725,False,ICIR,ICIR,0.068359
v1,2025,value,价值,1,3M,3,raw,Raw,12,5,60,0.583333,0.089766,False,ICIR,ICIR,0.172324
v1,2025,quality,质量,2,3M,3,raw,Raw,12,4,48,0.666667,0.027802,False,ICIR,ICIR,-0.218263
v1,2025,growth,成长,3,3M,3,raw,Raw,12,3,36,0.583333,0.072235,False,ICIR,ICIR,0.513263
v1,2025,momentum,动量,4,3M,3,raw,Raw,12,1,12,0.333333,0.102183,False,ICIR,ICIR,-0.222234
v1,2025,reversal,反转,5,3M,3,raw,Raw,12,2,24,0.833333,0.051709,False,ICIR,ICIR,1.355148
v1,2025,risk,风险,6,3M,3,raw,Raw,12,3,36,0.5,0.117143,False,ICIR,ICIR,0.262789
v1,2026,value,价值,1,3M,3,raw,Raw,3,5,15,0.0,0.046917,True,ICIR,ICIR,-0.739687
v1,2026,quality,质量,2,3M,3,raw,Raw,3,4,12,1.0,0.011625,True,ICIR,ICIR,1.265832
v1,2026,growth,成长,3,3M,3,raw,Raw,3,3,9,1.0,0.046325,True,ICIR,ICIR,1.53095
v1,2026,momentum,动量,4,3M,3,raw,Raw,3,1,3,1.0,0.034163,True,ICIR,ICIR,3.861325
v1,2026,reversal,反转,5,3M,3,raw,Raw,3,2,6,0.666667,0.039512,True,ICIR,ICIR,0.314856
v1,2026,risk,风险,6,3M,3,raw,Raw,3,3,9,0.666667,0.0696,True,ICIR,ICIR,-0.367412
v1,2015,value,价值,1,6M,6,raw,Raw,12,5,60,0.583333,0.084856,False,IC,IC Mean,0.014158
v1,2015,quality,质量,2,6M,6,raw,Raw,12,4,48,0.666667,0.037028,False,IC,IC Mean,0.008062
v1,2015,growth,成长,3,6M,6,raw,Raw,12,3,36,1.0,0.035168,False,IC,IC Mean,0.069473
v1,2015,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.25,0.121728,False,IC,IC Mean,-0.043109
v1,2015,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.833333,0.09373,False,IC,IC Mean,0.060403
v1,2015,risk,风险,6,6M,6,raw,Raw,12,3,36,0.75,0.092906,False,IC,IC Mean,0.054775
v1,2016,value,价值,1,6M,6,raw,Raw,12,5,60,0.916667,0.109391,False,IC,IC Mean,0.199111
v1,2016,quality,质量,2,6M,6,raw,Raw,12,4,48,1.0,0.040537,False,IC,IC Mean,0.045725
v1,2016,growth,成长,3,6M,6,raw,Raw,12,3,36,0.5,0.073244,False,IC,IC Mean,-0.018812
v1,2016,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.333333,0.088331,False,IC,IC Mean,-0.041232
v1,2016,reversal,反转,5,6M,6,raw,Raw,12,2,24,1.0,0.084658,False,IC,IC Mean,0.129106
v1,2016,risk,风险,6,6M,6,raw,Raw,12,3,36,0.916667,0.164079,False,IC,IC Mean,0.263284
v1,2017,value,价值,1,6M,6,raw,Raw,12,5,60,1.0,0.084644,False,IC,IC Mean,0.166848
v1,2017,quality,质量,2,6M,6,raw,Raw,12,4,48,1.0,0.034935,False,IC,IC Mean,0.079485
v1,2017,growth,成长,3,6M,6,raw,Raw,12,3,36,1.0,0.045736,False,IC,IC Mean,0.094353
v1,2017,momentum,动量,4,6M,6,raw,Raw,12,1,12,1.0,0.089794,False,IC,IC Mean,0.146455
v1,2017,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.333333,0.036473,False,IC,IC Mean,-0.02306
v1,2017,risk,风险,6,6M,6,raw,Raw,12,3,36,1.0,0.104144,False,IC,IC Mean,0.281711
v1,2018,value,价值,1,6M,6,raw,Raw,12,5,60,0.666667,0.10687,False,IC,IC Mean,0.079059
v1,2018,quality,质量,2,6M,6,raw,Raw,12,4,48,0.833333,0.029933,False,IC,IC Mean,0.030071
v1,2018,growth,成长,3,6M,6,raw,Raw,12,3,36,0.25,0.043484,False,IC,IC Mean,-0.031218
v1,2018,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.5,0.142422,False,IC,IC Mean,-0.02875
v1,2018,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.916667,0.068462,False,IC,IC Mean,0.082824
v1,2018,risk,风险,6,6M,6,raw,Raw,12,3,36,0.916667,0.126435,False,IC,IC Mean,0.162837
v1,2019,value,价值,1,6M,6,raw,Raw,12,5,60,0.166667,0.046899,False,IC,IC Mean,-0.048262
v1,2019,quality,质量,2,6M,6,raw,Raw,12,4,48,1.0,0.02333,False,IC,IC Mean,0.055343
v1,2019,growth,成长,3,6M,6,raw,Raw,12,3,36,0.916667,0.063968,False,IC,IC Mean,0.084302
v1,2019,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.916667,0.084054,False,IC,IC Mean,0.084162
v1,2019,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.083333,0.033958,False,IC,IC Mean,-0.038568
v1,2019,risk,风险,6,6M,6,raw,Raw,12,3,36,0.583333,0.077639,False,IC,IC Mean,0.027488
v1,2020,value,价值,1,6M,6,raw,Raw,12,5,60,0.833333,0.091976,False,IC,IC Mean,0.091114
v1,2020,quality,质量,2,6M,6,raw,Raw,12,4,48,1.0,0.026206,False,IC,IC Mean,0.054959
v1,2020,growth,成长,3,6M,6,raw,Raw,12,3,36,0.833333,0.040306,False,IC,IC Mean,0.029768
v1,2020,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.666667,0.089942,False,IC,IC Mean,0.041033
v1,2020,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.416667,0.050944,False,IC,IC Mean,-0.007258
v1,2020,risk,风险,6,6M,6,raw,Raw,12,3,36,1.0,0.123883,False,IC,IC Mean,0.193841
v1,2021,value,价值,1,6M,6,raw,Raw,12,5,60,0.833333,0.110997,False,IC,IC Mean,0.107906
v1,2021,quality,质量,2,6M,6,raw,Raw,12,4,48,0.416667,0.04285,False,IC,IC Mean,-0.005789
v1,2021,growth,成长,3,6M,6,raw,Raw,12,3,36,0.333333,0.083634,False,IC,IC Mean,-0.028785
v1,2021,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.416667,0.124374,False,IC,IC Mean,-0.027308
v1,2021,reversal,反转,5,6M,6,raw,Raw,12,2,24,1.0,0.08174,False,IC,IC Mean,0.135229
v1,2021,risk,风险,6,6M,6,raw,Raw,12,3,36,0.583333,0.175257,False,IC,IC Mean,0.094522
v1,2022,value,价值,1,6M,6,raw,Raw,12,5,60,0.833333,0.066245,False,IC,IC Mean,0.048659
v1,2022,quality,质量,2,6M,6,raw,Raw,12,4,48,0.666667,0.032289,False,IC,IC Mean,0.019836
v1,2022,growth,成长,3,6M,6,raw,Raw,12,3,36,0.083333,0.06103,False,IC,IC Mean,-0.081718
v1,2022,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.416667,0.14095,False,IC,IC Mean,-0.036564
v1,2022,reversal,反转,5,6M,6,raw,Raw,12,2,24,1.0,0.081246,False,IC,IC Mean,0.142709
v1,2022,risk,风险,6,6M,6,raw,Raw,12,3,36,0.833333,0.096305,False,IC,IC Mean,0.117586
v1,2023,value,价值,1,6M,6,raw,Raw,12,5,60,1.0,0.100213,False,IC,IC Mean,0.187892
v1,2023,quality,质量,2,6M,6,raw,Raw,12,4,48,0.75,0.064641,False,IC,IC Mean,0.062755
v1,2023,growth,成长,3,6M,6,raw,Raw,12,3,36,0.5,0.099169,False,IC,IC Mean,-0.010721
v1,2023,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.583333,0.098921,False,IC,IC Mean,0.047859
v1,2023,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.75,0.103205,False,IC,IC Mean,0.055155
v1,2023,risk,风险,6,6M,6,raw,Raw,12,3,36,1.0,0.106283,False,IC,IC Mean,0.204266
v1,2024,value,价值,1,6M,6,raw,Raw,12,5,60,0.416667,0.137652,False,IC,IC Mean,-0.03025
v1,2024,quality,质量,2,6M,6,raw,Raw,12,4,48,0.416667,0.07686,False,IC,IC Mean,-0.014909
v1,2024,growth,成长,3,6M,6,raw,Raw,12,3,36,0.666667,0.052719,False,IC,IC Mean,0.031117
v1,2024,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.333333,0.150681,False,IC,IC Mean,-0.087631
v1,2024,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.75,0.061769,False,IC,IC Mean,0.060955
v1,2024,risk,风险,6,6M,6,raw,Raw,12,3,36,0.416667,0.177099,False,IC,IC Mean,-0.055536
v1,2025,value,价值,1,6M,6,raw,Raw,12,5,60,0.5,0.070908,False,IC,IC Mean,-0.007919
v1,2025,quality,质量,2,6M,6,raw,Raw,12,4,48,0.583333,0.025729,False,IC,IC Mean,-0.004756
v1,2025,growth,成长,3,6M,6,raw,Raw,12,3,36,0.916667,0.049683,False,IC,IC Mean,0.066772
v1,2025,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.583333,0.100549,False,IC,IC Mean,0.039018
v1,2025,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.833333,0.052275,False,IC,IC Mean,0.062884
v1,2025,risk,风险,6,6M,6,raw,Raw,12,3,36,0.416667,0.076016,False,IC,IC Mean,-0.009446
v1,2015,value,价值,1,6M,6,raw,Raw,12,5,60,0.583333,0.084856,False,ICIR,ICIR,0.166848
v1,2015,quality,质量,2,6M,6,raw,Raw,12,4,48,0.666667,0.037028,False,ICIR,ICIR,0.217723
v1,2015,growth,成长,3,6M,6,raw,Raw,12,3,36,1.0,0.035168,False,ICIR,ICIR,1.975494
v1,2015,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.25,0.121728,False,ICIR,ICIR,-0.354143
v1,2015,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.833333,0.09373,False,ICIR,ICIR,0.644442
v1,2015,risk,风险,6,6M,6,raw,Raw,12,3,36,0.75,0.092906,False,ICIR,ICIR,0.589573
v1,2016,value,价值,1,6M,6,raw,Raw,12,5,60,0.916667,0.109391,False,ICIR,ICIR,1.820175
v1,2016,quality,质量,2,6M,6,raw,Raw,12,4,48,1.0,0.040537,False,ICIR,ICIR,1.127959
v1,2016,growth,成长,3,6M,6,raw,Raw,12,3,36,0.5,0.073244,False,ICIR,ICIR,-0.256839
v1,2016,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.333333,0.088331,False,ICIR,ICIR,-0.466787
v1,2016,reversal,反转,5,6M,6,raw,Raw,12,2,24,1.0,0.084658,False,ICIR,ICIR,1.525038
v1,2016,risk,风险,6,6M,6,raw,Raw,12,3,36,0.916667,0.164079,False,ICIR,ICIR,1.604617
v1,2017,value,价值,1,6M,6,raw,Raw,12,5,60,1.0,0.084644,False,ICIR,ICIR,1.971179
v1,2017,quality,质量,2,6M,6,raw,Raw,12,4,48,1.0,0.034935,False,ICIR,ICIR,2.275234
v1,2017,growth,成长,3,6M,6,raw,Raw,12,3,36,1.0,0.045736,False,ICIR,ICIR,2.063001
v1,2017,momentum,动量,4,6M,6,raw,Raw,12,1,12,1.0,0.089794,False,ICIR,ICIR,1.631019
v1,2017,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.333333,0.036473,False,ICIR,ICIR,-0.632242
v1,2017,risk,风险,6,6M,6,raw,Raw,12,3,36,1.0,0.104144,False,ICIR,ICIR,2.705017
v1,2018,value,价值,1,6M,6,raw,Raw,12,5,60,0.666667,0.10687,False,ICIR,ICIR,0.739771
v1,2018,quality,质量,2,6M,6,raw,Raw,12,4,48,0.833333,0.029933,False,ICIR,ICIR,1.0046
v1,2018,growth,成长,3,6M,6,raw,Raw,12,3,36,0.25,0.043484,False,ICIR,ICIR,-0.717903
v1,2018,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.5,0.142422,False,ICIR,ICIR,-0.201868
v1,2018,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.916667,0.068462,False,ICIR,ICIR,1.209773
v1,2018,risk,风险,6,6M,6,raw,Raw,12,3,36,0.916667,0.126435,False,ICIR,ICIR,1.287913
v1,2019,value,价值,1,6M,6,raw,Raw,12,5,60,0.166667,0.046899,False,ICIR,ICIR,-1.029068
v1,2019,quality,质量,2,6M,6,raw,Raw,12,4,48,1.0,0.02333,False,ICIR,ICIR,2.372211
v1,2019,growth,成长,3,6M,6,raw,Raw,12,3,36,0.916667,0.063968,False,ICIR,ICIR,1.317881
v1,2019,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.916667,0.084054,False,ICIR,ICIR,1.001284
v1,2019,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.083333,0.033958,False,ICIR,ICIR,-1.135772
v1,2019,risk,风险,6,6M,6,raw,Raw,12,3,36,0.583333,0.077639,False,ICIR,ICIR,0.354051
v1,2020,value,价值,1,6M,6,raw,Raw,12,5,60,0.833333,0.091976,False,ICIR,ICIR,0.990626
v1,2020,quality,质量,2,6M,6,raw,Raw,12,4,48,1.0,0.026206,False,ICIR,ICIR,2.097182
v1,2020,growth,成长,3,6M,6,raw,Raw,12,3,36,0.833333,0.040306,False,ICIR,ICIR,0.738559
v1,2020,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.666667,0.089942,False,ICIR,ICIR,0.456212
v1,2020,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.416667,0.050944,False,ICIR,ICIR,-0.142464
v1,2020,risk,风险,6,6M,6,raw,Raw,12,3,36,1.0,0.123883,False,ICIR,ICIR,1.564713
v1,2021,value,价值,1,6M,6,raw,Raw,12,5,60,0.833333,0.110997,False,ICIR,ICIR,0.972155
v1,2021,quality,质量,2,6M,6,raw,Raw,12,4,48,0.416667,0.04285,False,ICIR,ICIR,-0.135094
v1,2021,growth,成长,3,6M,6,raw,Raw,12,3,36,0.333333,0.083634,False,ICIR,ICIR,-0.344174
v1,2021,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.416667,0.124374,False,ICIR,ICIR,-0.219563
v1,2021,reversal,反转,5,6M,6,raw,Raw,12,2,24,1.0,0.08174,False,ICIR,ICIR,1.654373
v1,2021,risk,风险,6,6M,6,raw,Raw,12,3,36,0.583333,0.175257,False,ICIR,ICIR,0.539331
v1,2022,value,价值,1,6M,6,raw,Raw,12,5,60,0.833333,0.066245,False,ICIR,ICIR,0.734531
v1,2022,quality,质量,2,6M,6,raw,Raw,12,4,48,0.666667,0.032289,False,ICIR,ICIR,0.614326
v1,2022,growth,成长,3,6M,6,raw,Raw,12,3,36,0.083333,0.06103,False,ICIR,ICIR,-1.338983
v1,2022,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.416667,0.14095,False,ICIR,ICIR,-0.259413
v1,2022,reversal,反转,5,6M,6,raw,Raw,12,2,24,1.0,0.081246,False,ICIR,ICIR,1.756519
v1,2022,risk,风险,6,6M,6,raw,Raw,12,3,36,0.833333,0.096305,False,ICIR,ICIR,1.220968
v1,2023,value,价值,1,6M,6,raw,Raw,12,5,60,1.0,0.100213,False,ICIR,ICIR,1.874922
v1,2023,quality,质量,2,6M,6,raw,Raw,12,4,48,0.75,0.064641,False,ICIR,ICIR,0.970813
v1,2023,growth,成长,3,6M,6,raw,Raw,12,3,36,0.5,0.099169,False,ICIR,ICIR,-0.108113
v1,2023,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.583333,0.098921,False,ICIR,ICIR,0.483814
v1,2023,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.75,0.103205,False,ICIR,ICIR,0.534421
v1,2023,risk,风险,6,6M,6,raw,Raw,12,3,36,1.0,0.106283,False,ICIR,ICIR,1.921904
v1,2024,value,价值,1,6M,6,raw,Raw,12,5,60,0.416667,0.137652,False,ICIR,ICIR,-0.219758
v1,2024,quality,质量,2,6M,6,raw,Raw,12,4,48,0.416667,0.07686,False,ICIR,ICIR,-0.193975
v1,2024,growth,成长,3,6M,6,raw,Raw,12,3,36,0.666667,0.052719,False,ICIR,ICIR,0.590252
v1,2024,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.333333,0.150681,False,ICIR,ICIR,-0.581569
v1,2024,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.75,0.061769,False,ICIR,ICIR,0.986811
v1,2024,risk,风险,6,6M,6,raw,Raw,12,3,36,0.416667,0.177099,False,ICIR,ICIR,-0.313588
v1,2025,value,价值,1,6M,6,raw,Raw,12,5,60,0.5,0.070908,False,ICIR,ICIR,-0.111677
v1,2025,quality,质量,2,6M,6,raw,Raw,12,4,48,0.583333,0.025729,False,ICIR,ICIR,-0.184832
v1,2025,growth,成长,3,6M,6,raw,Raw,12,3,36,0.916667,0.049683,False,ICIR,ICIR,1.343955
v1,2025,momentum,动量,4,6M,6,raw,Raw,12,1,12,0.583333,0.100549,False,ICIR,ICIR,0.388048
v1,2025,reversal,反转,5,6M,6,raw,Raw,12,2,24,0.833333,0.052275,False,ICIR,ICIR,1.202943
v1,2025,risk,风险,6,6M,6,raw,Raw,12,3,36,0.416667,0.076016,False,ICIR,ICIR,-0.12426
